"name","pval","adj_pval","diff","t_statistic","se","df","avg_abundance","n_approx","n_obs","Gene.names","n_obs_wt","n_obs_C182S"
"BOD1L1",0.13314797388054,0.387544719045208,1.42518525113315,1.61102676949493,0.884644053171111,12,21.1751731173457,4.001,1,"BOD1L1",3,5
"TBC1D15",0.808974295975463,0.941563541109262,-0.235271833468527,-0.24714420909278,0.95196174869792,12,20.9551760455498,4.001,1,"TBC1D15",4,4
"DYNLRB1;DYNLRB2",0.314685725950768,0.61196370013747,-0.184992835554105,-1.04936386810951,0.176290456700572,12,22.2834874932366,10.7503660994485,11,"DYNLRB1;DYNLRB2",1,2
"TRIM41",0.482095505850664,0.775331084950766,0.328533753150516,0.72543138816717,0.452880532203837,12,21.3721508465976,10.2016029235233,10,"TRIM41",3,3
"ING5",0.65321358978776,0.886437120049625,0.0451838174443004,0.460754003353263,0.0980649481403588,12,21.8234582924821,8.9948496569005,9,"ING5",1,1
"RTF1",0.018723280015575,0.143020388400876,1.73767327720346,2.71665753163485,0.639636486001147,12,21.6653814760013,2.95245094575038,3,"RTF1",3,5
"AP3S1",0.165570419978492,0.431992435551618,-0.978655146450361,-1.47647762093044,0.662831005751133,12,21.5163395878419,8.05450949915141,8,"AP3S1",4,1
"ZNF516",0.00446169586069022,0.0882509098083503,-2.85453298435401,-3.49020073263312,0.817870719487373,12,22.2398618070277,2.39904760451528,5,"ZNF516",4,1
"ANP32B",0.227987717254242,0.514538587686096,0.206372232489837,1.2704965038114,0.162434317505585,12,22.0166727504738,7.97869172989024,8,"ANP32B",1,0
"RREB1",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"RREB1",4,5
"SMARCC1",0.0440943006618761,0.223916979121606,0.45511755204533,2.2487767647341,0.20238449595469,12,23.8523169825148,16.0000000000048,16,"SMARCC1",0,0
"RNF34",0.08598537264518,0.307625698724896,1.15548628365368,1.87056033649537,0.617722006133502,12,21.2558512929867,4.05994209318495,4,"RNF34",3,5
"PSMG2",0.425833132568897,0.724448628953683,-0.209897919850821,-0.82433150843085,0.254628044305101,12,23.7010890148189,11.0402206009663,12,"PSMG2",3,1
"MRPL24",0.00505103280780838,0.0917442401341349,-2.36362676340886,-3.42294450109675,0.690524419151851,12,22.4589460397965,5.96384226364825,7,"MRPL24",4,3
"C18orf25",0.00321428896382736,0.0749603932428381,0.386334120880914,3.66875360985675,0.105303915706675,12,22.600746816679,6.8997991615998,7,"C18orf25",0,2
"EXOSC8",0.0481475537752143,0.235623650469896,0.323253889158412,2.19987565893065,0.146941890941029,12,23.4076290293815,16.0000000000001,16,"EXOSC8",0,0
"KCTD12",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"KCTD12",4,5
"SNRNP40",0.757632624012542,0.941563541109262,-0.044661798366711,-0.315727991893684,0.141456568671143,12,22.0450266671825,7.94536994380156,8,"SNRNP40",1,1
"SPDL1",0.630884202467784,0.87327255628438,-0.651248772272755,-0.493038141077436,1.32088923353796,12,20.6560785002785,4.001,1,"SPDL1",3,5
"TOE1",0.314082962083895,0.611652283893275,-0.347197138117085,-1.05072967629909,0.330434312410395,12,21.559808467387,2.99855122399194,3,"TOE1",3,4
"MASTL",0.875295314954325,0.947343343916916,0.167726689306374,0.16032105735008,1.04619250944761,12,21.2674221129515,2.05643906063243,1,"MASTL",4,5
"APIP",0.00248163411218849,0.0679392295351313,0.76719798945344,3.81057396782515,0.201333971189466,12,20.9335159394543,8.21675035131041,8,"APIP",0,1
"EAF1",0.0187444741849436,0.143020388400876,1.62113042660977,2.71604627088346,0.596871431826698,12,21.4197594511757,4.05243329081139,4,"EAF1",1,4
"NSUN5",0.570513308103439,0.826456778379904,0.112722627401315,0.583266869612752,0.193260809543588,12,21.2153816519737,8.05846531590329,8,"NSUN5",3,2
"ARAP1",0.0752646849135679,0.291940430804373,0.634639321766961,1.94742501177896,0.325886397642199,12,21.4981232210858,3.02714714429431,3,"ARAP1",3,3
"ZNF385A",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"ZNF385A",4,5
"UHRF2",0.484085413740267,0.776922129613733,-0.188114627503666,-0.722069831174498,0.260521378102286,12,21.096758677841,4.1309576525954,4,"UHRF2",3,2
"VPS35",0.510262614467082,0.790110167430406,-0.192650382084771,-0.678606800815902,0.283891027695485,12,23.5392249783077,13.506263611013,14,"VPS35",2,0
"UIMC1",0.392212694488541,0.690497342659451,-0.127517384282381,-0.887573568056345,0.143669650462469,12,20.8288805941184,11.0774112516572,11,"UIMC1",0,1
"TMEM209",0.862591538786028,0.941563541109262,0.154924905881714,0.176829742217502,0.876124705826667,12,20.9079314580127,4.001,1,"TMEM209",4,5
"NUP88",0.862597054847705,0.941563541109262,0.154971086319804,0.176822563078636,0.876421445440115,12,21.1530169616159,4.001,1,"NUP88",4,5
"TTC1",0.160842638346005,0.424340793369168,0.317498912051441,1.49460359271476,0.212430181219319,12,22.8468829414684,12.1654068605995,12,"TTC1",0,0
"MTR",0.599124641033087,0.846807492774182,-0.739832634060946,-0.539926487675654,1.37024697055681,12,20.633931921383,4.001,1,"MTR",3,5
"SMAD5",0.000762478498597097,0.0584264112874457,-0.537091801789323,-4.47238611513889,0.120090660323643,12,23.4377200378261,16.0000000212046,16,"SMAD5",0,0
"PKP2",0.216766912590811,0.498495337778034,0.164136499362336,1.30377619213357,0.125893155859621,12,21.090880429573,10.0570086974985,10,"PKP2",1,1
"CMSS1",0.813963017536713,0.941563541109262,0.0909785698697121,0.24055185025456,0.378207732650717,12,21.1575260656255,3.16199921873873,3,"CMSS1",3,3
"PDCD2L",0.566570598889818,0.823904435183114,-0.212880317262861,-0.589328920528408,0.361224962576056,12,22.1893509309209,8.23968757770751,9,"PDCD2L",2,3
"DCTN5",0.173930250532092,0.442455900319256,-0.37233776888754,-1.44547420443186,0.257588663807313,12,22.7623267849965,10.2105518324011,11,"DCTN5",2,1
"MMTAG2",0.0567638808778019,0.256523854014756,1.82246695292113,2.10769282531605,0.864673889397451,12,21.2744693691929,4.001,1,"MMTAG2",3,5
"BDH2",0.372482028986934,0.673964130992642,-0.613247531419166,-0.926425921754251,0.661949883977706,12,21.3164025486854,6.03579819960619,6,"BDH2",4,4
"PBDC1",0.84601812380452,0.941563541109262,-0.0471415268637863,-0.198446392923816,0.237552954070997,12,22.4075409714574,14.9332250709804,15,"PBDC1",1,0
"NOC4L",0.00687114572325553,0.0990808722994634,0.773890016185948,3.25665286660107,0.237633560556194,12,21.8059467184722,9.99508767514398,10,"NOC4L",2,3
"UTP14A;UTP14C",0.0428295741211651,0.221052091570713,0.853172329736296,2.26491216163543,0.376691133628883,12,21.8203396943505,7.00317350555464,7,"UTP14A;UTP14C",3,4
"SPATA5L1",0.0347405590198215,0.202546037001367,-1.70173573816005,-2.38035157725388,0.714909408518247,12,21.9579872540204,7.27313241709711,8,"SPATA5L1",4,2
"OSBPL11",0.509443553523887,0.790097596557161,0.647734092586742,0.679946242110673,0.952625446647165,12,20.9808280030495,4.001,1,"OSBPL11",3,5
"SPRTN",0.75335988117796,0.941563541109262,0.34696658398461,0.321503432672535,1.07920024710284,12,20.8096163531593,4.001,1,"SPRTN",4,4
"CSTF2T",0.152149831664447,0.414734533930939,-1.43164047490806,-1.5291518665869,0.936231715234088,12,21.2639420565442,4.001,1,"CSTF2T",4,4
"DDX47",0.986061279769521,0.993912528703795,-0.00267475518879579,-0.0178379607957817,0.149947363345944,12,23.1616318840424,14.9503751095975,15,"DDX47",0,0
"ZNF644",0.698427027722119,0.923253082832108,-0.264869402304342,-0.396875504702748,0.667386621662941,12,21.0954353986794,8.10903301838379,8,"ZNF644",4,3
"RMND5A",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"RMND5A",4,5
"HN1L",0.0894410332395763,0.314864847705482,0.231592029901719,1.84764580463844,0.12534438652707,12,22.0822300964582,12.0609882993838,12,"HN1L",0,0
"MEAF6",0.0329714043731602,0.195858436669495,0.432012776101878,2.40902444373339,0.179331005638268,12,22.2381822450649,7.85290717132152,8,"MEAF6",3,3
"GRPEL1",0.715786611304282,0.927834168481959,-0.077094662445699,-0.372816726790419,0.206789709006372,12,22.0672318786587,12.9401394019845,13,"GRPEL1",2,1
"LUC7L",0.809295519601632,0.941563541109262,-0.173698885941953,-0.246719381689293,0.704034213901771,12,21.058726990591,9.26578735444025,9,"LUC7L",4,2
"POLE4",0.728170771457554,0.934416706431209,0.098531519164375,0.355794424006143,0.276933848639161,12,21.8775241713973,8.9830260158191,9,"POLE4",3,0
"CTPS2",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"CTPS2",4,5
"TOMM22",0.273087502306269,0.564808104025446,-1.1118691137459,-1.14863596924399,0.967990854820351,12,22.0521591638328,2.88363273773652,5,"TOMM22",4,3
"ZCCHC3",0.00639838713554664,0.0965583720681779,-2.18139727346458,-3.29511539865549,0.66200937131205,12,22.7049945960588,12.0690277080816,12,"ZCCHC3",4,0
"DDX28",0.512177823016337,0.79044436901786,-1.11678297269132,-0.675479732605167,1.65331825484111,12,20.5396920153545,4.001,1,"DDX28",3,5
"ATAD3A",0.462068742200511,0.760320430328193,0.0777148645596313,0.759751293817762,0.102289874583975,12,28.5879986658812,16.0000000001427,16,"ATAD3A",0,0
"MTPAP",0.519775691970338,0.795025329661514,0.203078132890056,0.663141460182507,0.306236519782922,12,20.9339503009331,10.1422396829474,10,"MTPAP",1,3
"TRNAU1AP",0.491315722412738,0.780103306979517,0.439653218499593,0.709926207387067,0.619294250479593,12,21.1140337399825,5.11060039432848,5,"TRNAU1AP",3,4
"TERF2IP",0.904091278700424,0.960052881329252,-0.0279184557189645,-0.12306691926107,0.22685589179119,12,22.1846019911141,7.79400262940976,8,"TERF2IP",1,1
"SMARCAL1",0.63726194989502,0.877231444238724,-0.160431183683389,-0.483762817493513,0.331631902829202,12,21.1043412698967,5.38500808629434,5,"SMARCAL1",2,2
"MAT2B",0.0553632162745731,0.252611390199683,-0.321898733970212,-2.12174037003146,0.151714478602978,12,24.2689775495856,16.0000000168981,16,"MAT2B",0,0
"NDUFA13",0.0950046060046052,0.326297637713999,-1.31549079577805,-1.8123889476159,0.72583249721783,12,22.0070298335805,5.4662981468888,6,"NDUFA13",4,4
"ZNF581",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"ZNF581",4,5
"POGK",0.511475096070676,0.79044436901786,0.139963701478411,0.676626312172251,0.206855244853056,12,21.929716525247,8.90253213354352,9,"POGK",0,3
"TFIP11",0.479931472443342,0.77288197054175,-0.661064018451828,-0.729096779736381,0.906688983993111,12,21.0616228413594,4.001,1,"TFIP11",4,4
"DAXX",0.391950844337788,0.690497342659451,-0.80652722149264,-0.888080256963644,0.908169295701006,12,21.0979880270198,4.001,1,"DAXX",4,4
"IFT172",0.862592049309861,0.941563541109262,0.154929212673785,0.176829077771745,0.876152353595212,12,20.7886348496972,4.001,1,"IFT172",4,5
"ATP6V1H",0.865301380288872,0.941563541109262,0.162637139135452,0.173304068583626,0.938449630551937,12,21.5225632292223,4.001,2,"ATP6V1H",4,5
"BAZ1B",0.282668185306538,0.575446501206533,-0.200492144356346,-1.1248031088508,0.178246435112707,12,21.5571702325125,12.1192095278776,12,"BAZ1B",0,0
"DBR1",0.487931723864772,0.780103306979517,0.53712966116106,0.715596131667302,0.750604478408199,12,20.9526886074912,2.337030160237,2,"DBR1",2,5
"TNIK",0.488605672810217,0.780103306979517,-1.4555027634652,-0.714465021121646,2.03719247330008,12,20.4550105839202,4.001,1,"TNIK",3,5
"APPL1",0.931321076308413,0.971144147753538,-0.0972971024903977,-0.088009133141171,1.10553415330575,12,20.7945701446241,4.001,1,"APPL1",3,5
"RAB21",0.0433791836784811,0.222201284623832,1.20338450649836,2.25784526665952,0.532979174555557,12,23.0667941877125,9.09338505749583,11,"RAB21",0,2
"ZNF777",0.33395882061435,0.633529187032965,0.173625286405233,1.00667566290215,0.172473908731129,12,21.0179059986439,6.14447712570264,6,"ZNF777",1,2
"YEATS2",0.636982875558732,0.877231444238724,-0.0506302074807401,-0.484167752728879,0.104571622532432,12,21.8516276671057,7.98409575032183,8,"YEATS2",1,2
"ING4",0.527086493884607,0.802264860392058,-0.5855911622556,-0.651368155677227,0.899017179688131,12,21.042754760967,4.001,1,"ING4",4,4
"USP22",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"USP22",4,5
"PLAA",0.868570082936188,0.944056323832786,0.10541461562272,0.169054372537962,0.623554505217243,12,21.2509154878935,5.6391860656793,5,"PLAA",3,4
"MRPS28",0.100907459063301,0.333825201699782,0.34940470830135,1.77696516985888,0.196630026422576,12,22.5139284360826,11.7196213667378,12,"MRPS28",1,1
"CARHSP1",0.285610279406383,0.579866290606432,0.232599172367223,1.11760876037356,0.208122180690026,12,23.4181695157856,12.1590755215104,12,"CARHSP1",0,0
"NOP58",0.455276111710212,0.752420450586693,0.160955737402446,0.771603165532638,0.208599114923716,12,21.9782820424928,8.89504292900975,9,"NOP58",2,3
"YARS2",0.00592455194390168,0.0959444380240643,-1.26221733918455,-3.33666535675362,0.378287063348965,12,23.5733656420808,10.9745591782031,12,"YARS2",3,1
"MRPS16",0.190206214588123,0.465413911084152,-1.36434403989888,-1.38854547237416,0.982570659040861,12,21.2610103951303,4.001,1,"MRPS16",4,4
"NOC2L",0.00186412144705606,0.0656925214553522,2.7663086302021,3.96862144354822,0.697045225792267,12,22.2846723190586,2.63443475126657,4,"NOC2L",2,4
"YTHDF2",0.203398396293431,0.48197253490125,0.181156597750643,1.34530484197082,0.134658400162491,12,23.3696092973727,14.9392059652703,15,"YTHDF2",0,1
"CD2AP",0.174031092608368,0.442455900319256,1.69841632585298,1.44510797322544,1.17528680023968,12,21.4056296462447,4.001,1,"CD2AP",3,5
"CDC42BPB",0.015573866018964,0.141201169978926,-0.288733924539802,-2.81604238912147,0.102531810478136,12,23.1016537898019,16.0000000705966,16,"CDC42BPB",0,0
"HCFC2",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"HCFC2",4,5
"TAF6L",0.197233981824383,0.476438608268875,0.189383532071339,1.36521254481395,0.138720914036978,12,22.0686345230467,11.0431343497057,11,"TAF6L",0,1
"MORC2",0.353566926097472,0.649835534923136,0.890317266184571,0.965048240175153,0.922562447264793,12,21.0414707270179,4.001,1,"MORC2",3,5
"ZNF195",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"ZNF195",4,5
"TAF9;AK6",0.8503290886138,0.941563541109262,-0.0349802842264531,-0.192814412529047,0.181419447683577,12,22.4468094810227,12.8483208658883,13,"TAF9;AK6",1,2
"POLR2E",0.578296367356437,0.831174963471036,-0.0941706713069443,-0.571365819536809,0.164816774274818,12,23.8634232644877,11.8741828348812,13,"POLR2E",1,0
"INTS12",0.075740902006779,0.292586020226596,-1.26807712761638,-1.94380351811978,0.652368984722787,12,21.7887324337753,7.97320362501302,8,"INTS12",4,2
"DACH1",0.537437942995582,0.807155022678621,0.143875212148934,0.634857776510979,0.226625895550397,12,22.6556164414741,12.9580308776256,13,"DACH1",0,0
"RAVER1",0.346983115050799,0.64386159560998,-0.671947988356681,-0.978835817555301,0.686476706619615,12,21.4332702986805,3.03795107873276,3,"RAVER1",4,4
"HYOU1",0.309751362612357,0.605714621091866,0.427827831360002,1.06060243376935,0.403381906111147,12,21.2767550866471,11.2310001686141,11,"HYOU1",1,4
"CENPE",0.318792441389165,0.618051400250698,0.995010203043435,1.04010966058612,0.956639709011765,12,23.1493305824305,4.48693629686311,9,"CENPE",2,4
"STAU1",0.0559001206799398,0.254446573408208,-0.571429225353675,-2.11631664787486,0.270011213079804,12,22.4929146908482,12.6503508757535,13,"STAU1",2,1
"C21orf33",0.000373432899971871,0.0584264112874457,-0.527597491425077,-4.88800584195115,0.107937164660686,12,23.9248258462922,16,16,"C21orf33",0,0
"RTFDC1",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"RTFDC1",4,5
"MBNL1",0.939316962177096,0.972257392631526,-0.00912986669424498,-0.0777388788125689,0.117442736938069,12,24.9065938008859,16.0000000000064,16,"MBNL1",0,0
"SYNE2",0.961115830279312,0.987784441456812,0.0704938765124936,0.0497810966818185,1.41607721025238,12,22.5298938943851,3.34324934521727,5,"SYNE2",2,3
"IVD",0.0708014790024269,0.287716926385549,0.464125664670028,1.98243216205812,0.234119317449018,12,22.9888945003574,8.22961407079294,9,"IVD",1,4
"HELLS",0.081608585240629,0.296458879845285,-0.278437218479102,-1.90081873239434,0.14648278330484,12,22.3058438967724,16.0000000000022,16,"HELLS",0,0
"SRSF7",0.0358499204522937,0.204787203875581,0.289281615698268,2.36308038049081,0.122417171284789,12,23.7418852529072,16,16,"SRSF7",0,0
"TRPV1;SHPK",0.206528531336928,0.484035230391387,-0.247851913114552,-1.33538547655518,0.185603271464298,12,22.2041917643999,13.8996240097286,14,"TRPV1;SHPK",1,0
"RANBP10",0.200426192603228,0.480463296735404,0.241810475761032,1.35484046919656,0.17847892889148,12,22.471221679404,16.0000000360091,16,"RANBP10",0,0
"PNKP",0.944736278504361,0.976261942064955,0.015375314773248,0.070783195623068,0.217217019349114,12,21.8308888136629,11.9361070613212,12,"PNKP",2,1
"DIAPH1",0.862591863658527,0.941563541109262,0.154927647296958,0.17682931939658,0.87614230392132,12,20.9679299902288,4.001,1,"DIAPH1",4,5
"TSEN34",0.0289750126306701,0.182420973717368,-0.351428295600563,-2.47968106302181,0.141723184017989,12,22.2189399125866,13.9841066564304,14,"TSEN34",2,0
"EIF4G3",0.589671176127764,0.839521414851093,0.103452988007614,0.554124278477143,0.18669636402131,12,21.6469374424252,14.012254651006,14,"EIF4G3",1,1
"PTBP1",0.927681823136778,0.970316148341846,-0.00989378440159783,-0.0926868036171096,0.106744261485909,12,23.2644798810542,12.9096311312112,13,"PTBP1",0,0
"FTO",0.5279482793428,0.802264860392058,-0.107957380415872,-0.649986572077702,0.166091708742202,12,23.0588224710282,14.9981947544226,15,"FTO",0,0
"ALDH7A1",0.792000273070642,0.941563541109262,-0.0353111494018847,-0.269663537272303,0.130945213279718,12,22.0774613529777,8.94483657688865,9,"ALDH7A1",1,4
"CAMK2G",0.19788359393747,0.477397329435353,0.199189002740997,1.36309067103816,0.146130413018886,12,23.2215142630079,14.8588816161631,15,"CAMK2G",0,1
"TSC2",0.862592219997792,0.941563541109262,0.154930651094134,0.176828855621761,0.876161588838941,12,20.7633125164392,4.001,1,"TSC2",4,5
"SMARCE1",0.351957326777152,0.649265029572304,-0.199319819685076,-0.968401924916343,0.20582344433309,12,22.1936058761528,13.8994585755599,14,"SMARCE1",1,1
"TOPBP1",0.862570571217093,0.941563541109262,0.154741799905068,0.176857031539771,0.874954185071629,12,20.9000777435016,2.13216218292058,2,"TOPBP1",4,5
"NUP98",0.0407770235765132,0.214405004977068,-1.6200891707065,-2.29209083769496,0.706817174984101,12,21.8641254391431,3.73737128742956,4,"NUP98",4,4
"NHP2L1",0.299807489135985,0.593022352856414,0.185429041498086,1.08366328081667,0.171113153671077,12,22.2674656262841,13.8838069004002,14,"NHP2L1",0,0
"TRIM26",0.862686696371265,0.941563541109262,0.155634329035863,0.176705896266107,0.880753457153957,12,20.8889327450949,3.26313049481448,3,"TRIM26",4,5
"CNOT1",0.862591645919101,0.941563541109262,0.154925810219925,0.176829602784014,0.876130510846408,12,20.927169799592,4.001,1,"CNOT1",4,5
"POM121C;POM121",0.429594859173714,0.727703029994023,-0.414963454809321,-0.817465288594711,0.507622110197091,12,21.4890399588188,11.3397938111244,11,"POM121C;POM121",3,0
"CASP3",0.862611992207618,0.941563541109262,0.155092437682871,0.176803122195867,0.877204179183303,12,21.2885988446786,4.001,1,"CASP3",4,5
"SNRPG;SNRPGP15",0.443726226641831,0.741768886837539,-0.0951402893469151,-0.792016866396559,0.120124069806461,12,24.3018295428023,16.0000000000007,16,"SNRPG;SNRPGP15",0,0
"EIF3L",0.861353578534976,0.941563541109262,0.0249089187430158,0.178441193935658,0.139591751173765,12,23.1043478765166,16.0000000001083,16,"EIF3L",0,0
"PRPS1;PRPS1L1",0.0361006558446631,0.204787203875581,-0.396210673333055,-2.35924799403855,0.167939391846138,12,25.2683744208988,16.0000000000045,16,"PRPS1;PRPS1L1",0,0
"CNN2",0.0838529497024736,0.302864669193064,0.27147541668808,1.88512245528331,0.144009433406957,12,22.4735431089647,10.9361221212763,11,"CNN2",0,1
"PTGES3L-AARSD1;AARSD1",0.914153705097545,0.961490172009611,-0.0202952179823299,-0.110095164829472,0.18434250054274,12,22.6579781753608,8.51646492803778,9,"PTGES3L-AARSD1;AARSD1",2,2
"NR2C2",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"NR2C2",4,5
"PPIH",0.472410350686657,0.766261235759564,-0.12499370805326,-0.741915810496562,0.168474247731158,12,24.3338404058936,16.0000000115318,16,"PPIH",0,0
"PBK",0.472813493920559,0.766261235759564,-0.121291664403362,-0.741225496883009,0.163636659712079,12,20.8992803387958,11.1195082874836,11,"PBK",0,0
"PPP1R2;PPP1R2P3",0.517443864928494,0.794172343723383,-0.127717441348896,-0.666916850363061,0.191504295144692,12,22.774565572863,9.87844697630801,10,"PPP1R2;PPP1R2P3",0,1
"PRRC2C",0.810926394175796,0.941563541109262,-0.0442295566396567,-0.244563241952306,0.180851203502946,12,23.7503632312029,13.5598506387026,14,"PRRC2C",1,0
"KLC1",0.255770025785866,0.543475341630484,0.423707839286834,1.19340854112923,0.355040059363002,12,23.4710514297669,16.0000000734255,16,"KLC1",0,0
"CSTF2",0.00452360027236374,0.0882509098083503,-0.376986299383432,-3.4827236533761,0.108244677701599,12,22.8442381986856,12.9941923256545,13,"CSTF2",0,0
"NEK4",0.898769737098032,0.956433663385752,0.0106550999039463,0.129935985654756,0.0820026865556496,12,21.2271388499949,16.0000000000012,16,"NEK4",0,0
"ZKSCAN1",0.453638419819768,0.751686820210124,0.237306853025245,0.774477387703666,0.306409014379184,12,21.8957277400711,5.59970882882319,6,"ZKSCAN1",1,2
"NPEPPS;NPEPPSL1",0.746275006515966,0.941063743196702,0.0440129258080759,0.331105572071961,0.132927167406625,12,23.269763973244,16.0000005407479,16,"NPEPPS;NPEPPSL1",0,0
"TRMT2A",0.200161280692617,0.4804379405697,-0.133285011245736,-1.35569601398279,0.0983148212217343,12,22.6828868442872,14.9617885573355,15,"TRMT2A",0,0
"FAM76B",0.339506399553459,0.636237687258417,0.203663502480307,0.994723184178683,0.204743898322292,12,22.0807532004595,16.0000006228499,16,"FAM76B",0,0
"OTUB1",0.0291778280339789,0.182420973717368,0.541236191688697,2.4758742145371,0.21860407467828,12,25.4468263755038,16.000000000745,16,"OTUB1",0,0
"IFT27",0.140940307246435,0.397367522967934,-1.12934911428669,-1.57629895366291,0.716456172011267,12,21.6116324338766,5.98722887731018,6,"IFT27",4,3
"SEC23A",0.602766738242579,0.848761877259724,0.0674539570652541,0.534487290605966,0.126203107633821,12,24.3963255299678,16.0000000000015,16,"SEC23A",0,0
"PXN",0.381674046694529,0.681457726092595,-0.127860065690864,-0.908152706463261,0.140791372178812,12,24.1966880680642,14.6433509821964,15,"PXN",0,0
"IGF2BP2",0.883772573395813,0.952522119249218,-0.0184022853884045,-0.149331290351198,0.123231275542627,12,22.5130309728351,13.9208120289747,14,"IGF2BP2",1,0
"FAM133B;FAM133A",0.530821139948501,0.802819162019791,0.0961759905221093,0.645390246381224,0.149019900845076,12,25.65833390002,16.0000000004494,16,"FAM133B;FAM133A",0,0
"SMARCB1",0.365758843743525,0.664984076834955,0.699447913766864,0.939991789524481,0.744100024661596,12,21.6449714417977,3.7752430855553,4,"SMARCB1",2,3
"CPSF3",0.218229841357684,0.50028661447168,0.16277092838224,1.29935941502095,0.125270134268136,12,23.9820243663008,16.0000000033123,16,"CPSF3",0,0
"PUS1",0.0170411527393663,0.142436891702049,0.481390735542821,2.76748481686602,0.173945212855029,12,21.7568722523941,11.9821957675693,12,"PUS1",1,0
"GOLGA4",0.862641861514206,0.941563541109262,0.155320798318208,0.176764247692159,0.878688990257261,12,20.8575010585018,4.001,0,"GOLGA4",4,5
"ZFYVE19",0.332649868586899,0.63217303817423,0.13531648099109,1.00951687033156,0.134040831775944,12,22.0484974721461,8.92485194418891,9,"ZFYVE19",2,2
"MPHOSPH6",0.7073606799583,0.92688789085725,0.0647744439213156,0.384464529829594,0.168479635689736,12,21.3149585664715,8.04045084853978,8,"MPHOSPH6",2,3
"RPAP1",0.558006930832653,0.818002456008651,-0.149420038360784,-0.602575237843863,0.247969098258069,12,22.4673216156558,10.3415615300104,11,"RPAP1",1,0
"BCKDK",0.0740240317142167,0.291744169215091,-0.273249315404019,-1.95695981371765,0.139629497493321,12,22.7491999105065,14.9681812493946,15,"BCKDK",1,0
"P4HB",0.86257061022742,0.941563541109262,0.154742667349581,0.176856980767641,0.874959341033223,12,21.4868190918078,4.9898659145132,5,"P4HB",4,4
"CCS",0.746046774277515,0.941063743196702,0.0911296876653154,0.331415436025541,0.274971162351932,12,22.6617581464905,7.80780870216348,9,"CCS",1,0
"SRSF2;SRSF8",0.000157877860582412,0.0426044683771679,0.645044394791448,5.40857408947818,0.119263300108307,12,23.6193076019071,10.3182901906525,11,"SRSF2;SRSF8",2,0
"DNAJB12",0.558156609897884,0.818002456008651,-0.118231454805148,-0.602342763187714,0.196286005296128,12,22.0111003401862,14.9764793962478,15,"DNAJB12",1,0
"FAM83H",0.862591760692883,0.941563541109262,0.154926778724821,0.176829453406159,0.876136728019908,12,20.8499235500832,4.001,1,"FAM83H",4,5
"SRSF1",0.0229619757107644,0.164588065238099,0.253012439886131,2.60619935149607,0.0970810002469271,12,22.2364093704945,15.0027917046734,15,"SRSF1",0,0
"CDKN2A",0.878980871766632,0.949339546464933,-0.0397768579683913,-0.155540678985899,0.255732829686293,12,23.1047013082073,12.2303786005899,12,"CDKN2A",0,0
"H3F3B;H3F3A;H3F3C",0.0265772651749065,0.180591560846757,-2.58654489057117,-2.52675747096064,1.02366171676453,12,23.4040742805486,8.72725737082472,11,"H3F3B;H3F3A;H3F3C",2,1
"DAZAP1",0.872638045106527,0.946276272793473,-0.0237781399579227,-0.163770140614932,0.145192156938007,12,24.3831223405224,16.0000000000381,16,"DAZAP1",0,0
"FECH",0.209796159618539,0.487979957498428,-0.303049911510012,-1.32516092324107,0.228689139707511,12,22.8822661655131,14.8011465856147,15,"FECH",0,1
"CNP",0.00462837795382013,0.0892143464772064,-0.373196274139303,-3.47030240127759,0.107539986717558,12,23.6255682363178,16.0000000007602,16,"CNP",0,0
"ETHE1",0.00945861353554944,0.113804592157025,0.398670586687654,3.08449343490723,0.12924993847479,12,22.1521223934512,11.9386731202589,12,"ETHE1",2,2
"NUP62",0.909770949089685,0.961490172009611,0.0181754334363795,0.115742494898526,0.15703336490469,12,21.8204147428986,9.9818462836135,10,"NUP62",2,2
"STXBP3",0.862569777068555,0.941563541109262,0.15473460899495,0.176858065128077,0.874908412476946,12,21.3826116426665,4.10889837257978,4,"STXBP3",4,5
"CDC7",0.840890399544678,0.941563541109262,0.0537528263973748,0.205154291944952,0.262011707811591,12,21.3485656813972,6.10103985533059,6,"CDC7",3,3
